UNIQUE_ID,LATITUDE,LONGITUDE,SOUNDING_M,STATE_NAME,QUAD_NAME,GEN_LOC_NM,SPECFC_LOC,AREA_CODE,SAMP_DATE1,TO_SMP_DT2,DPTH_N_COR,DPTH_CODE,COR_GRB_CD,site,PCB_52_NGG,PCB101_NGG,PCB118_NGG,PCB128_NGG,PCB138_NGG,PCB153_NGG,PCB180_NGG,PCB206_NGG,PCB209_NGG,DDT_4_4_C,DDT_2_4_C,DDE_4_4_C,DDD_4_4_C,ENDRIN_C,ENDR_ALD_C,ALDRIN_C,DIELDRN_C,CLRDNE_T_C,MIREX_C,METHOXYCLC,BHC_A_C,BHC_B_C,BHC_D_C,LINDANE_C
US06672,40.384667,-69.15,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06673,40.384667,-69.15,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06674,40.384667,-69.15,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06676-1,40.384667,-69.15,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06676-2,40.384667,-69.15,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06677,40.503,-71.013333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06678,40.503,-71.013333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06679,40.503,-71.013333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06680,40.503,-71.013333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06681,40.503,-71.013333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06682,40.503,-71.013333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06683,40.503,-71.013333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06684,40.503,-71.013333,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06700,42.632,-70.7775,NA,MA,NA,INLAND / RIVERS,Pike Marina,10,10/23/1991,NA,NA,Unknown,Grab,Pike Marina,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,52,0,0,0,0,NA,NA,0,0,0,0,0
US06701,42.632,-70.7775,NA,MA,NA,INLAND / RIVERS,Essex Marina,10,1/29/1992,NA,NA,Unknown,Grab,Essex Marina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06702,42.632,-70.7775,NA,MA,NA,INLAND / RIVERS,Essex Marina,10,1/29/1992,NA,NA,Unknown,Grab,Essex Marina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06703,42.632,-70.7775,NA,MA,NA,INLAND / RIVERS,Perkins Marina,10,10/23/1991,NA,NA,Unknown,Grab,Perkins Marina,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0
US06704,42.632,-70.7775,NA,MA,NA,INLAND / RIVERS,River Channel at points downstream from the three marinas,10,NA,NA,NA,Unknown,Grab,River Channel at points downstream from the three marinas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06705,NA,NA,NA,MA,NA,MASS BAYS,Shag,5,5/19/1989,NA,NA,Unknown,Grab,Shag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06706-1,NA,NA,NA,MA,NA,MASS BAYS,Flip Rk,5,5/17/1989,NA,NA,Depth,Grab,Flip Rk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06706-2,NA,NA,NA,MA,NA,MASS BAYS,Flip Rk,5,5/17/1989,NA,NA,Depth,Grab,Flip Rk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06706-3,NA,NA,NA,MA,NA,MASS BAYS,Flip Rk,5,5/17/1989,NA,NA,Depth,Grab,Flip Rk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06707,NA,NA,NA,MA,NA,NORTHWEST BOSTON HARBOR,Deer Island,2,7/31/1989,NA,NA,Depth,Grab,Deer Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06708-1,NA,NA,NA,MA,NA,NORTHWEST BOSTON HARBOR,Can 5,2,5/26/1989,NA,NA,Depth,Grab,Can 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06708-2,NA,NA,NA,MA,NA,NORTHWEST BOSTON HARBOR,Can 5,2,5/26/1989,NA,NA,Depth,Grab,Can 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06708-3,NA,NA,NA,MA,NA,NORTHWEST BOSTON HARBOR,Can 5,2,5/26/1989,NA,NA,Depth,Grab,Can 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06709-1,NA,NA,NA,MA,NA,NORTHWEST BOSTON HARBOR,Winthrop,2,5/15/1990,NA,NA,Depth,Grab,Winthrop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06709-2,NA,NA,NA,MA,NA,NORTHWEST BOSTON HARBOR,Winthrop,2,5/15/1990,NA,NA,Depth,Grab,Winthrop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06709-3,NA,NA,NA,MA,NA,NORTHWEST BOSTON HARBOR,Winthrop,2,5/15/1990,NA,NA,Depth,Grab,Winthrop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06710-1,NA,NA,NA,MA,NA,MASS BAYS,Lovells Island,5,5/15/1990,NA,NA,Depth,Grab,Lovells Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06710-2,NA,NA,NA,MA,NA,MASS BAYS,Lovells Island,5,5/15/1990,NA,NA,Depth,Grab,Lovells Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06711,NA,NA,NA,MA,NA,NORTHWEST BOSTON HARBOR,Deer Island,2,5/15/1990,NA,NA,Depth,Grab,Deer Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06712,NA,NA,NA,MA,NA,NORTHWEST BOSTON HARBOR,Winthrop (B),2,5/15/1990,NA,NA,Depth,Grab,Winthrop (B),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06713-1,NA,NA,NA,MA,NA,NORTHWEST BOSTON HARBOR,Winthrop (A),2,5/15/1990,NA,NA,Depth,Grab,Winthrop (A),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06713-2,NA,NA,NA,MA,NA,NORTHWEST BOSTON HARBOR,Winthrop (A),2,5/15/1990,NA,NA,Depth,Grab,Winthrop (A),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06713-3,NA,NA,NA,MA,NA,NORTHWEST BOSTON HARBOR,Winthrop (A),2,5/15/1990,NA,NA,Depth,Grab,Winthrop (A),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06714,NA,NA,NA,MA,NA,MASS BAYS,Shag Rks,5,5/15/1990,NA,NA,Depth,Grab,Shag Rks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06715,NA,NA,NA,MA,NA,MASS BAYS,Flip Rk,5,5/15/1990,NA,NA,Depth,Grab,Flip Rk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06716,NA,NA,NA,MA,NA,MASS BAYS,Lovells Island,5,5/15/1990,NA,NA,Depth,Grab,Lovells Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06717,42.42833,-70.56667,NA,MA,NA,MASS BAYS,FADS,5,1/22/1987,1987-01-29T00:00:00Z,NA,Surface,Grab,FADS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06718,42.42833,-70.56667,NA,MA,NA,MASS BAYS,FADS,5,1/22/1987,1987-01-29T00:00:00Z,NA,Surface,Grab,FADS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06719,42.42833,-70.56667,NA,MA,NA,MASS BAYS,FADS,5,1/22/1987,1987-01-29T00:00:00Z,NA,Surface,Grab,FADS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06720,42.42833,-70.56667,NA,MA,NA,MASS BAYS,FADS,5,1/22/1987,1987-01-29T00:00:00Z,NA,Surface,Grab,FADS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06721,42.42833,-70.56667,NA,MA,NA,MASS BAYS,FADS,5,1/22/1987,1987-01-29T00:00:00Z,NA,Surface,Grab,FADS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06722,42.42833,-70.56667,NA,MA,NA,MASS BAYS,FADS,5,1/22/1987,1987-01-29T00:00:00Z,NA,Surface,Grab,FADS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06723,42.42833,-70.56667,NA,MA,NA,MASS BAYS,FADS,5,1/22/1987,1987-01-29T00:00:00Z,NA,Surface,Grab,FADS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06724,42.42833,-70.56667,NA,MA,NA,MASS BAYS,FADS,5,1/22/1987,1987-01-29T00:00:00Z,NA,Surface,Grab,FADS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06725,42.42833,-70.56667,NA,MA,NA,MASS BAYS,FADS,5,1/22/1987,1987-01-29T00:00:00Z,NA,Surface,Grab,FADS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06726,42.42833,-70.56667,NA,MA,NA,MASS BAYS,FADS,5,1/22/1987,1987-01-29T00:00:00Z,NA,Surface,Grab,FADS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06727,42.4255,-70.58933333333333,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06728,42.4255,-70.58933333333333,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06729,42.4255,-70.58933333333333,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06730,42.42366666666667,-70.58266666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06731,42.42366666666667,-70.58266666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06732,42.42366666666667,-70.58266666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06733,42.42466666666667,-70.57916666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06734,42.42466666666667,-70.57916666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06735,42.42466666666667,-70.57916666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06736,42.4255,-70.57366666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06737,42.4255,-70.57366666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06738,42.4255,-70.57366666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06739,42.42166666666667,-70.58033333333333,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06740,42.42166666666667,-70.58033333333333,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06741,42.42166666666667,-70.58033333333333,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06742,42.42016666666667,-70.58966666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06743,42.42016666666667,-70.58966666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06744,42.42016666666667,-70.58966666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06745,42.420833333333334,-70.58566666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06746,42.420833333333334,-70.58566666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06747,42.420833333333334,-70.58566666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06748,42.419666666666664,-70.57783333333333,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06749,42.419666666666664,-70.57783333333333,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06750,42.419666666666664,-70.57783333333333,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06751,42.421166666666664,-70.57283333333334,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06752,42.421166666666664,-70.57283333333334,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06753,42.421166666666664,-70.57283333333334,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06754,42.41433333333333,-70.58283333333333,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06755,42.41433333333333,-70.58283333333333,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06756,42.41433333333333,-70.58283333333333,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06757,42.4155,-70.57716666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06758,42.4155,-70.57716666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06759,42.4155,-70.57716666666667,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06760,42.413,-70.5695,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06761,42.413,-70.5695,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06762,42.413,-70.5695,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06763,42.41143,-70.5469,92,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06764,42.41143,-70.5469,92,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06765,42.41143,-70.5469,92,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US06766,42.3823,-70.6098,NA,MA,NA,MASS BAYS,MBDS,5,6/5/1989,1989-06-07T00:00:00Z,NA,"Unknown (COE, probably Surface)",Grab,MBDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
