UNIQUE_ID,LATITUDE,LONGITUDE,SOUNDING_M,STATE_NAME,QUAD_NAME,GEN_LOC_NM,SPECFC_LOC,AREA_CODE,SAMP_DATE1,TO_SMP_DT2,DPTH_N_COR,DPTH_CODE,COR_GRB_CD,BENZNE,2BZTPN,2BZFRN,BIPHENYL,ACNPHTHN,ACNPHTYL,FLUORENE,PHNANTHR,ANTHRACN,PYRENE,FLORNTHN,CHRYSENE,PERYLENE
US07878-3,42.4050167,-70.8335333,31.7,NA,NA,Massachusetts Bays,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07879-1,42.4099833,-70.8148333,32.92,NA,NA,Massachusetts Bays,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,106.41703,TRUE,24.18255,61.66722,396.05762,265.10364,1519.99498,1031.79929,2053.04023,2265.16717,1002.92043,232.6485
US07879-2,42.4099833,-70.8148333,32.92,NA,NA,Massachusetts Bays,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07879-3,42.4099833,-70.8148333,32.92,NA,NA,Massachusetts Bays,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07880-1,42.3999833,-70.8634667,28.65,NA,NA,Massachusetts Bays,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,91.44526,TRUE,1.2519,86.31324,229.38194,196.46805,1311.38159,410.29209,1692.6013600000001,1803.46653,911.48731999999995,247.70534
US07880-2,42.3999833,-70.8634667,28.65,NA,NA,Massachusetts Bays,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07880-3,42.3999833,-70.8634667,28.65,NA,NA,Massachusetts Bays,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07881-1,42.3993833,-70.8452833,29.26,NA,NA,Massachusetts Bays,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,29.58886,TRUE,12.53933,21.98417,68.09434,69.45481,466.0789,208.95885,650.73579,747.97858,320.39416999999997,81.78924
US07881-2,42.3993833,-70.8452833,29.26,NA,NA,Massachusetts Bays,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07881-3,42.3993833,-70.8452833,29.26,NA,NA,Massachusetts Bays,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07882,42.4155,-70.806,38,NA,NA,Massachusetts Bays,NA,5,8/15/1993,NA,NA,Depth,Grab,NA,0.99,TRUE,0.76,0.81,3.76,1.7,10.49,5.94,23.57,24.38,8.1400000000000006,2.91
US07883,42.4155,-70.806,38,NA,NA,Massachusetts Bays,NA,5,8/15/1993,NA,NA,Depth,Grab,NA,1.17,TRUE,0.72,0.8,3.17,1.77,13.77,3.81,20.65,22.18,6.9299999999999997,2.51
US07884,42.4001667,-70.8638333,30.5,NA,NA,Massachusetts Bays,NA,5,8/15/1993,NA,NA,Depth,Grab,NA,68.36,TRUE,34.1,73.03,195.57,136.78,911.37,422.7,1533.07,1640.91,714.03999999999996,227.78
US07885,42.4001667,-70.8638333,30.5,NA,NA,Massachusetts Bays,NA,5,8/15/1993,NA,NA,Depth,Grab,NA,142.33,TRUE,74.41,148.06,413.22,264.38,1812.45,825.92,3015.58,3193.99,1392.4000000000001,393.47
US07886-1,42.401,-70.8455,30.5,NA,NA,Massachusetts Bays,NA,5,8/15/1993,NA,NA,Depth,Grab,NA,13.35,TRUE,6.99,11.64,50.77,25.31,174.49,94.24,354.16,364.74,129.81999999999999,43.7
US07886-2,42.401,-70.8455,30.5,NA,NA,Massachusetts Bays,NA,5,8/15/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07887,42.401,-70.8455,30.5,NA,NA,Massachusetts Bays,NA,5,8/15/1993,NA,NA,Depth,Grab,NA,15.87,TRUE,6.97,14.53,54.22,28.78,203.09,129.13,369.16,394.12,138.97,44.57
US07888,42.3893333,-70.9,26,NA,NA,Massachusetts Bays,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,5.47,TRUE,2.52,3.34,12.65,7.68,52.7,23.47,120.59,118.66,46.869999999999997,15.02
US07889,42.3893333,-70.9,26,NA,NA,Massachusetts Bays,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,26.87,TRUE,6.11,13.51,66.07,52.92,382.37,134.21,552.55,616.59,165.72999999999999,54.83
US07890,42.3815,-70.8146667,32.5,NA,NA,Massachusetts Bays,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,0.53,TRUE,0.42,0.57,1.15,0.88,6.94,1.8,11.37,10.91,3.2200000000000002,1.13
US07891,42.3815,-70.8146667,32.5,NA,NA,Massachusetts Bays,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,0,TRUE,0.45,0,0.52,0.58,2.42,0.89,3.57,3.83,1.3400000000000001,0.59
US07892,42.3876667,-70.824,34.5,NA,NA,Massachusetts Bays,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,40.3,TRUE,10.37,77.44,21.04,86.58,577.74,201.51,523.91,632.11,162.34999999999999,53.9
US07893,42.3876667,-70.824,34.5,NA,NA,Massachusetts Bays,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,29.92,TRUE,7.22,69.63,9.25,69.85,421.79,151.24,356.96,428.32,125.04000000000001,35.99
US07894,42.3903333,-70.8308333,34,NA,NA,Massachusetts Bays,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,113.79,TRUE,36.68,163.29,206.59,216.44,1374.47,633.53,1757.54,1959.17,714.29999999999995,230.41
US07895-1,42.3903333,-70.8308333,34,NA,NA,Massachusetts Bays,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,82.48,TRUE,29.09,143.61,105.41,178.7,1008.35,459,1122.95,1290.41,459.88999999999999,133.85
US07895-2,42.3903333,-70.8308333,34,NA,NA,Massachusetts Bays,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07896,42.3931667,-70.8383333,32,NA,NA,Massachusetts Bays,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,20.35,TRUE,7.42,25.88,48.69,38.68,261.17,125.07,417.79,441.83,150.55000000000001,50.56
US07897,42.3931667,-70.8383333,32,NA,NA,Massachusetts Bays,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,14.14,TRUE,5.98,17,39.18,26.73,183.3,88.2,314.6,328.38,119.27,40.95
US07898,42.4138333,-70.8791667,29,NA,NA,Massachusetts Bays,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,7.22,TRUE,3.16,4.62,18.77,10.93,89.57,34.44,163.8,172.23,50.57,17.41
US07899,42.4138333,-70.8791667,29,NA,NA,Massachusetts Bays,NA,5,8/16/1993,NA,NA,Depth,Grab,NA,6.82,TRUE,3.02,5.7,14.65,10.11,94.34,35.83,196.92,206.25,68.560000000000002,21.59
US07900,42.6588333,-70.4996667,89.5,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/17/1993,NA,NA,Depth,Grab,NA,17.09,TRUE,8.86,12.28,38.57,27.66,224.09,62.56,439.46,428.61,126.45999999999999,46.71
US07901,42.6588333,-70.4996667,89.5,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/17/1993,NA,NA,Depth,Grab,NA,34.69,TRUE,10.64,21.49,73.05,74.27,499.49,261.4,661.06,802.86,234.21000000000001,84.11
US07902,42.4665,-70.6223333,84.5,NA,NA,Massachusetts Bays,NA,5,8/17/1993,NA,NA,Depth,Grab,NA,17.65,TRUE,11.23,12.77,53.61,25.9,226.2,62.04,440.4,458.35,156.18000000000001,54.47
US07903,42.4665,-70.6223333,84.5,NA,NA,Massachusetts Bays,NA,5,8/17/1993,NA,NA,Depth,Grab,NA,22.11,TRUE,12.91,14.11,65.93,29.01,259.44,71.55,513.91,532.95,181.53999999999999,63.85
US07904-1,42.4171667,-70.6535,76,NA,NA,Massachusetts Bays,NA,5,8/17/1993,NA,NA,Depth,Grab,NA,13.29,TRUE,8.16,7.45,35.55,16.87,155.95,45.22,303.25,314.29,92.510000000000005,37.4
US07904-2,42.4171667,-70.6535,76,NA,NA,Massachusetts Bays,NA,5,8/17/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07905,42.4171667,-70.6535,76,NA,NA,Massachusetts Bays,NA,5,8/17/1993,NA,NA,Depth,Grab,NA,10.15,TRUE,6.71,6.74,31.22,14.3,120.99,34.11,248.96,251.27,112.31999999999999,36.97
US07906,42.2898333,-70.4255,89,NA,NA,Massachusetts Bays,NA,5,8/17/1993,NA,NA,Depth,Grab,NA,14.81,TRUE,8.1,10.11,35.32,18.65,165.72,41.68,305.06,338.57,112.51000000000001,53.73
US07907,42.2898333,-70.4255,89,NA,NA,Massachusetts Bays,NA,5,8/17/1993,NA,NA,Depth,Grab,NA,13.15,TRUE,8.31,7.89,33.44,16.81,151.45,36.44,281.94,314.41,101.78,50.97
US07908,41.9576667,-70.267,40,NA,NA,Cape Code Bay,NA,7,8/18/1993,NA,NA,Depth,Grab,NA,9.5,TRUE,6.44,5.96,23.95,13.4,115.81,24.74,213.57,242.91,62.890000000000001,38.7
US07909,41.9576667,-70.267,40,NA,NA,Cape Code Bay,NA,7,8/18/1993,NA,NA,Depth,Grab,NA,8.75,TRUE,6.5,6.42,17.36,12.64,101.41,22.95,190.97,217.09,65.400000000000006,32.13
US07910,41.8978333,-70.4041667,37,NA,NA,Cape Code Bay,NA,7,8/18/1993,NA,NA,Depth,Grab,NA,10.54,TRUE,6.38,6.39,23.64,12.94,115,30.05,218.59,239.22,79.900000000000006,30.91
US07911,41.8978333,-70.4041667,37,NA,NA,Cape Code Bay,NA,7,8/18/1993,NA,NA,Depth,Grab,NA,5.71,TRUE,4.19,2.12,8.9,8.17,62.71,16.16,103.76,112.66,27.27,11.6
US07912,42.1333333,-70.4223333,65,NA,NA,Massachusetts Bays,NA,5,8/18/1993,NA,NA,Depth,Grab,NA,5.14,TRUE,3.23,3.92,12.38,7.61,61.51,14.99,106.4,124.73,39,16.61
US07913-1,42.1333333,-70.4223333,65,NA,NA,Massachusetts Bays,NA,5,8/18/1993,NA,NA,Depth,Grab,NA,4.47,TRUE,2.79,3.85,11.16,5.91,51.79,13.92,95.62,105.19,32.32,14.12
US07913-2,42.1333333,-70.4223333,65,NA,NA,Massachusetts Bays,NA,5,8/18/1993,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07914,42.3121667,-70.6568333,49,NA,NA,Massachusetts Bays,NA,5,8/18/1993,NA,NA,Depth,Grab,NA,5.04,TRUE,2.92,2.97,12.26,5.91,43.48,18.88,85.46,90.64,27.359999999999999,10.77
US07915,42.3121667,-70.6568333,49,NA,NA,Massachusetts Bays,NA,5,8/18/1993,NA,NA,Depth,Grab,NA,3.29,TRUE,1.98,3.42,9.23,4.37,38.7,15.06,82.96,85.05,31.16,12.17
US07916,42.3191667,-70.8226667,21.5,NA,NA,Massachusetts Bays,NA,5,8/19/1993,NA,NA,Depth,Grab,NA,10.92,TRUE,6.75,9.17,20.68,15.51,130.55,41.09,264.52,265.61,101.73,44.2
US07917,42.3191667,-70.8226667,21.5,NA,NA,Massachusetts Bays,NA,5,8/19/1993,NA,NA,Depth,Grab,NA,8.26,TRUE,3.96,9.94,14.6,12.78,98.75,33.2,174.36,182.2,60.079999999999998,23.56
US07918,42.3378333,-70.8288333,29.5,NA,NA,Massachusetts Bays,NA,5,8/19/1993,NA,NA,Depth,Grab,NA,0.65,TRUE,0.56,0.51,1.45,1.27,7.24,2.87,13.76,13.92,3.8700000000000001,1.8
US07919,42.3378333,-70.8288333,29.5,NA,NA,Massachusetts Bays,NA,5,8/19/1993,NA,NA,Depth,Grab,NA,0.64,TRUE,0.49,0.68,1.34,1.14,7.69,2.64,14.71,14.93,3.7799999999999998,2.7
US07920,42.3776667,-70.838,34,NA,NA,Massachusetts Bays,NA,5,8/19/1993,NA,NA,Depth,Grab,NA,18.68,TRUE,6.04,36.92,17.02,41.06,289.41,99.97,327.71,365.85,112.55,33.72
US07921,42.3776667,-70.838,34,NA,NA,Massachusetts Bays,NA,5,8/19/1993,NA,NA,Depth,Grab,NA,88.67,TRUE,22.95,161.38,80.64,187.25,1158.79,462.28,1239.79,1411.31,484.66000000000003,134.82
US07922,42.3903333,-70.8998333,24,NA,NA,Massachusetts Bays,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,15.33,TRUE,6.35,13.69,33.01,26.59,226.07,78.77,311.2,351.38,165.03999999999999,43.94
US07923,42.3903333,-70.8998333,24,NA,NA,Massachusetts Bays,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,16.32,TRUE,8.05,13.69,33.16,24.72,240.55,74.94,390.74,443.96,198.87,51.75
US07924,42.3778333,-70.8448333,30,NA,NA,Massachusetts Bays,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,7.48,TRUE,3.05,6.34,14.83,11.39,102.26,43.77,232.46,202.5,88.359999999999999,22.27
US07925,42.3781667,-70.8375,32.5,NA,NA,Massachusetts Bays,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,80.77,TRUE,26.45,131.18,77.44,159.18,1159.91,377.98,1263.05,1383.41,612.13,156.25
US07926,42.382,-70.8278333,34,NA,NA,Massachusetts Bays,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,15.5,TRUE,4.29,30.55,7.96,32.02,222.65,68.24,206.22,234.94,99.049999999999997,24.56
US07927,42.3896667,-70.8226667,35,NA,NA,Massachusetts Bays,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,3.36,TRUE,1.09,2.73,7.77,4.36,60,19.99,113.29,130.78,46.82,12.87
US07928-1,42.39,-70.8306667,37,NA,NA,Massachusetts Bays,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,59.54,TRUE,25.48,65.29,112.44,112.5,782.12,313.51,1178.74,1265.21,581.19000000000005,153.22
US07928-2,42.39,-70.8306667,37,NA,NA,Massachusetts Bays,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07929,42.39,-70.8306667,37,NA,NA,Massachusetts Bays,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,41.29,TRUE,17.8,57.13,71.59,74.87,583.34,223.03,827.3,892.02,412.95999999999998,107.08
US07930,42.3928333,-70.838,35,NA,NA,Massachusetts Bays,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,22.12,TRUE,9.66,28.14,43.69,40.34,312.69,124.83,471.89,490.56,230.75,61.8
US07931,42.3966667,-70.8218333,36,NA,NA,Massachusetts Bays,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,19.64,TRUE,11.06,19.68,49.48,28.75,258.32,102.44,432.6,492.11,180.71000000000001,42.66
US07932,42.4026667,-70.8365,33,NA,NA,Massachusetts Bays,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,39.27,TRUE,25.58,38.24,111.78,74.62,485.58,199.76,795.93,793.06,433.63,118.48
US07933-1,42.3998333,-70.8448333,32,NA,NA,Massachusetts Bays,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,15.15,TRUE,8.14,14.95,37.05,27.48,210.43,89.9,364.81,377.09,185.41,54.18
US07933-2,42.3998333,-70.8448333,32,NA,NA,Massachusetts Bays,NA,5,8/24/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07934,42.5641667,-70.6755,35,NA,NA,Massachusetts Bays,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,3.01,TRUE,1.13,2.39,7.44,4.19,45.08,10.09,92,75.76,39.560000000000002,9.88
US07935-1,42.5641667,-70.6755,35,NA,NA,Massachusetts Bays,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,16.66,TRUE,4.6,18.75,75.21,40.36,235.61,100.47,486.94,428.12,253.88999999999999,48.58
US07935-2,42.5641667,-70.6755,35,NA,NA,Massachusetts Bays,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07936,42.6585,-70.505,88,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1994,NA,NA,Depth,Grab,NA,16.78,TRUE,9.82,10.72,47.04,23.33,229.1,55.03,364.85,389.68,203,54.62
US07937,42.6585,-70.505,88,NA,NA,Gulf of Maine (>50m Isobath),NA,8,8/25/1994,NA,NA,Depth,Grab,NA,15.98,TRUE,8.52,10.68,39.02,21.92,219.2,56,318,370.24,192.28,58.15
US07938,42.4166667,-70.655,77,NA,NA,Massachusetts Bays,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,10.59,TRUE,7.66,7.72,29.31,16.5,148.5,38.9,223.51,261.1,131.78,36.95
US07939,42.4166667,-70.655,77,NA,NA,Massachusetts Bays,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,9.84,TRUE,6.36,7.12,20.73,14.4,130.73,32.14,189.38,214.37,115.26000000000001,32.14
US07940,42.3121667,-70.6561667,52,NA,NA,Massachusetts Bays,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,4.52,TRUE,3.1,2.98,11.28,6.51,61.68,17.64,116.23,105.19,55.770000000000003,16.01
US07941,42.3121667,-70.6561667,52,NA,NA,Massachusetts Bays,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,4.06,TRUE,2.67,3.17,12.66,6.13,50.57,15.95,80.49,87.42,50.359999999999999,13.64
US07942,42.2891667,-70.425,90,NA,NA,Massachusetts Bays,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,10.64,TRUE,6.53,7.89,24.97,15.38,151.22,27.56,277.37,262.85,122.55,43.47
US07943,42.2891667,-70.425,90,NA,NA,Massachusetts Bays,NA,5,8/25/1994,NA,NA,Depth,Grab,NA,11.92,TRUE,7.91,8.14,27.88,15.91,152,30.25,281.8,266.14,133.59,36.84
US07944,41.9583333,-70.2666667,38,NA,NA,Cape Code Bay,NA,7,8/26/1994,NA,NA,Depth,Grab,NA,6.1,TRUE,4.36,4.27,11.13,9.02,88.47,15.77,165.57,163.87,71.939999999999998,21.76
US07945,41.9583333,-70.2666667,38,NA,NA,Cape Code Bay,NA,7,8/26/1994,NA,NA,Depth,Grab,NA,6.28,TRUE,4.12,5.91,10.96,8.71,89.54,16.64,170.48,166.96,73.390000000000001,22.44
US07946,41.8981667,-70.4031667,34,NA,NA,Cape Code Bay,NA,7,8/26/1994,NA,NA,Depth,Grab,NA,9.32,TRUE,5.81,7.68,18.35,14.02,128.16,29.21,241.15,210.37,108.7,30.65
US07947,41.8981667,-70.4031667,34,NA,NA,Cape Code Bay,NA,7,8/26/1994,NA,NA,Depth,Grab,NA,6.06,TRUE,4.15,4.12,13.01,9.46,85.02,18.86,166.75,156.33,76.799999999999997,21.31
US07948,42.1316667,-70.4223333,64,NA,NA,Massachusetts Bays,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,4.56,TRUE,2.82,3.38,9.7,6.15,60.88,13.07,112.88,105.73,51.5,14.88
US07949,42.1316667,-70.4223333,64,NA,NA,Massachusetts Bays,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,3.03,TRUE,2.36,2.46,7.2,5.48,48.15,8.71,89.74,86.47,40.299999999999997,11.73
US07950,42.32,-70.823,23,NA,NA,Massachusetts Bays,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,17.96,TRUE,18.1,31.09,27.97,33.54,256.07,56.78,361.42,371.26,218.37,63.84
US07951,42.32,-70.823,23,NA,NA,Massachusetts Bays,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,3.43,TRUE,2.12,3.07,6.17,4.72,46.51,11.88,75.56,84.01,40.530000000000001,11.84
US07952,42.3385,-70.8283333,30,NA,NA,Massachusetts Bays,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,4.1,TRUE,2.17,3.57,6.93,6.01,53.69,15.12,92.75,94.62,43.969999999999999,14.17
US07953,42.3478333,-70.815,36,NA,NA,Massachusetts Bays,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,29.31,TRUE,11.34,44.81,42.64,51.31,463.37,126.46,569.24,541.5,266.88,69.09
US07954,42.3813333,-70.8146667,32,NA,NA,Massachusetts Bays,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,0.32,TRUE,0.24,0,0.54,0.38,3.11,0.88,4.89,4.85,2.6099999999999999,0.98
US07955-1,42.3813333,-70.8146667,32,NA,NA,Massachusetts Bays,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,0.78,TRUE,0.98,1.17,2.63,1.79,13.79,4.54,21.79,23.6,11.57,3.4
US07955-2,42.3813333,-70.8146667,32,NA,NA,Massachusetts Bays,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07956,42.4141667,-70.8783333,30,NA,NA,Massachusetts Bays,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,17.06,TRUE,6.44,11.92,33.81,27.19,258.96,88.8,346,386.58,174.71000000000001,46.15
US07957,42.4141667,-70.8783333,30,NA,NA,Massachusetts Bays,NA,5,8/26/1994,NA,NA,Depth,Grab,NA,15.42,TRUE,6.52,13.52,35.54,29.46,244.88,84.83,456.45,390.24,166.38,43.3
US07958,42.4271667,-70.8336667,36,NA,NA,Massachusetts Bays,NA,5,8/27/1994,NA,NA,Depth,Grab,NA,41.5,TRUE,9.67,13.97,131.77,68.24,643.07,353.9,961.3,1189.22,492.11000000000001,121.39
US07959,42.4156667,-70.8065,36,NA,NA,Massachusetts Bays,NA,5,8/27/1994,NA,NA,Depth,Grab,NA,0.23,TRUE,0.46,0.29,0.96,0.46,3.41,1.25,6.05,6.07,3.5299999999999998,1.17
US07960,42.4098333,-70.815,35,NA,NA,Massachusetts Bays,NA,5,8/27/1994,NA,NA,Depth,Grab,NA,26.23,TRUE,11.46,19.14,84.84,48.61,312.64,195.75,579.32,620.3,314.74000000000001,77.68
US07961,42.3715,-70.805,35,NA,NA,Massachusetts Bays,NA,5,8/27/1994,NA,NA,Depth,Grab,NA,5.31,TRUE,2.95,5.33,12.59,8.5,75.27,28.01,147.98,134.72,67.269999999999996,17.3
US07962,42.3803333,-70.8015,37,NA,NA,Massachusetts Bays,NA,5,8/27/1994,NA,NA,Depth,Grab,NA,41.81,TRUE,19.95,45.57,85.4,81.07,560.79,242.48,797.67,855.15,443.75999999999999,121.17
US07963,42.3803333,-70.8015,37,NA,NA,Massachusetts Bays,NA,5,8/27/1994,NA,NA,Depth,Grab,NA,34.45,TRUE,12.93,41.14,54.44,56.9,496.27,175.13,805.23,752.6,336.63999999999999,75.11
US07964,42.3975,-70.8016667,36,NA,NA,Massachusetts Bays,NA,5,8/27/1994,NA,NA,Depth,Grab,NA,2.74,TRUE,2.05,2.87,10.54,4.33,36.89,11.77,68.08,83.56,41.82,12.25
US07965-1,42.3865,-70.8228333,36,NA,NA,Massachusetts Bays,NA,5,8/27/1994,NA,NA,Depth,Grab,NA,10.21,TRUE,3.63,10.62,11.72,18.07,134.01,43.67,172.08,182.23,91.829999999999998,20.97
US07965-2,42.3865,-70.8228333,36,NA,NA,Massachusetts Bays,NA,5,8/27/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07966,42.4,-70.8635,32,NA,NA,Massachusetts Bays,NA,5,8/27/1994,NA,NA,Depth,Grab,NA,29.2,TRUE,17.55,21.46,75.94,41.82,349.45,149.18,714.39,706.48,350.91000000000003,95.98
US07967,42.2883333,-70.4248333,92,NA,NA,Massachusetts Bays,NA,5,5/18/1992,NA,NA,Depth,Grab,NA,7.55336,TRUE,2.67632,5.18724,11.66084,10.09612,108.2549,18.37661,172.39421,187.9085,102.42977999999999,20.65785
US07968,42.1333333,-70.4225,64,NA,NA,Massachusetts Bays,NA,5,5/18/1992,NA,NA,Depth,Grab,NA,2.7265,TRUE,1.31689,2.1829,3.78265,4.31561,38.21395,5.57422,55.04977,62.97873,38.227139999999999,6.73288
US07969,41.9585,-70.2666667,39,NA,NA,Cape Code Bay,NA,7,5/19/1992,NA,NA,Depth,Grab,NA,11.35278,TRUE,7.86494,7.09346,38.82226,17.60022,146.42572,34.94435,242.34792,271.49001,95.334410000000005,29.74068
US07970,42.43,-70.0001667,192,NA,NA,Gulf of Maine (>50m Isobath),NA,8,5/16/1992,NA,NA,Depth,Grab,NA,1.71255,TRUE,1.28663,0.90909,2.15892,2.31907,22.99305,3.13343,32.85062,39.39485,24.304210000000001,4.3526
US07971,41.908667,-70.223333,NA,NA,NA,Cape Code Bay,NA,7,10/14/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07972,41.908667,-70.223333,NA,NA,NA,Cape Code Bay,NA,7,10/14/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07973,41.908667,-70.223333,NA,NA,NA,Cape Code Bay,NA,7,10/14/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07974,42.0835,-70.283333,NA,NA,NA,Massachusetts Bays,NA,5,10/15/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07975,42.0835,-70.283333,NA,NA,NA,Massachusetts Bays,NA,5,10/15/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07976,42.0835,-70.283333,NA,NA,NA,Massachusetts Bays,NA,5,10/15/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07977,42.199667,-70.404333,NA,NA,NA,Massachusetts Bays,NA,5,10/15/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07978,42.199667,-70.404333,NA,NA,NA,Massachusetts Bays,NA,5,10/15/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07979,42.199667,-70.404333,NA,NA,NA,Massachusetts Bays,NA,5,10/15/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07980,42.085333,-70.4435,NA,NA,NA,Massachusetts Bays,NA,5,10/15/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07981,42.085333,-70.4435,NA,NA,NA,Massachusetts Bays,NA,5,10/15/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07982,42.085333,-70.4435,NA,NA,NA,Massachusetts Bays,NA,5,10/15/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07983,41.973667,-70.399833,NA,NA,NA,Cape Code Bay,NA,7,10/15/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07984,41.973667,-70.399833,NA,NA,NA,Cape Code Bay,NA,7,10/15/1991,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
