UNIQUE_ID,LATITUDE,LONGITUDE,SOUNDING_M,STATE_NAME,QUAD_NAME,GEN_LOC_NM,SPECFC_LOC,AREA_CODE,SAMP_DATE1,TO_SMP_DT2,DPTH_N_COR,DPTH_CODE,COR_GRB_CD,site,SAMPLE_WT,SAMP_UNITS,Q1_MM,Q2_MED_MM,Q3_MM,GRN_SI_PCT,SPECIFIC_G,GRAVEL_PCT,SAND_PCT,SILT_PCT,CLAY_PCT,FINES_SIL,SED_CLASS,CLASSIF_S,MEDIAN,MEAN,STDEV_SORT,SKEWNESS,KURTOSIS
US07829,42.2915,-71.0388333,2,NA,NA,NORTHWEST BOSTON HARBOR,NA,2,8/16/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,8.6,70.3,21.2,91.5,NA,FOLK74,NA,NA,NA,NA,NA
US07830-1,42.2915,-71.0388333,2,NA,NA,NORTHWEST BOSTON HARBOR,NA,2,8/16/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,15,62.2,22.9,85.1,NA,FOLK74,NA,NA,NA,NA,NA
US07830-2,42.2915,-71.0388333,2,NA,NA,NORTHWEST BOSTON HARBOR,NA,2,8/16/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07831,42.2988333,-71.0455,2,NA,NA,NORTHWEST BOSTON HARBOR,NA,2,8/16/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,38.5,47.4,14.1,61.5,NA,FOLK74,NA,NA,NA,NA,NA
US07832,42.2988333,-71.0455,2,NA,NA,NORTHWEST BOSTON HARBOR,NA,2,8/16/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,45.7,41.1,13.2,54.3,NA,FOLK74,NA,NA,NA,NA,NA
US07833-1,42.2988333,-71.0455,2,NA,NA,NORTHWEST BOSTON HARBOR,NA,2,8/16/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,2,58.2,30,9.8,39.8,NA,FOLK74,NA,NA,NA,NA,NA
US07833-2,42.2988333,-71.0455,2,NA,NA,NORTHWEST BOSTON HARBOR,NA,2,8/16/1994,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07834,42.6583333,-70.4996667,89,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,5/17/1992,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07835,42.4166667,-70.6548333,77,NA,NA,MASS BAYS,NA,5,5/18/1992,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07836,41.8983333,-70.4031667,36,NA,NA,CAPE COD BAY,NA,7,5/19/1992,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07837,42.3125,-70.6566667,51,NA,NA,MASS BAYS,NA,5,5/16/1992,NA,NA,Depth,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07838-1,42.4147167,-70.8792333,27.13,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,1.3,68.2,26.7,3.8,30.5,NA,FOLK74,NA,NA,NA,NA,NA
US07838-2,42.4147167,-70.8792333,27.13,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07838-3,42.4147167,-70.8792333,27.13,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07839-1,42.4147167,-70.8792333,27.13,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.7,67.8,27.9,3.6,31.5,NA,FOLK74,NA,NA,NA,NA,NA
US07839-2,42.4147167,-70.8792333,27.13,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07839-3,42.4147167,-70.8792333,27.13,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07840-1,42.65845,-70.4994667,87.78,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,8/20/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.1,21.7,63.2,15,78.2,NA,FOLK74,NA,NA,NA,NA,NA
US07840-2,42.65845,-70.4994667,87.78,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,8/20/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07840-3,42.65845,-70.4994667,87.78,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,8/20/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07841-1,42.65845,-70.4994667,87.78,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,8/20/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,23,63.5,13.6,77.1,NA,FOLK74,NA,NA,NA,NA,NA
US07841-2,42.65845,-70.4994667,87.78,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,8/20/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07842-1,42.4656333,-70.62205,68.58,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.6,16.2,60.1,23.1,83.2,NA,FOLK74,NA,NA,NA,NA,NA
US07842-2,42.4656333,-70.62205,68.58,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07843-1,42.3898667,-70.8996167,21.94,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,3.8,78.1,16.5,1.5,18,NA,FOLK74,NA,NA,NA,NA,NA
US07843-2,42.3898667,-70.8996167,21.94,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07843-3,42.3898667,-70.8996167,21.94,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07844-1,42.3898667,-70.8996167,21.94,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,1.7,60.5,32.2,5.7,37.9,NA,FOLK74,NA,NA,NA,NA,NA
US07844-2,42.3898667,-70.8996167,21.94,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07844-3,42.3898667,-70.8996167,21.94,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07845-1,42.4656333,-70.62205,68.58,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,1,9.1,81,8.9,89.9,NA,FOLK74,NA,NA,NA,NA,NA
US07845-2,42.4656333,-70.62205,68.58,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07846-1,42.3199167,-70.8228833,19.2,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,12.1,45.6,32.1,10.2,42.3,NA,FOLK74,NA,NA,NA,NA,NA
US07846-2,42.3199167,-70.8228833,19.2,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07846-3,42.3199167,-70.8228833,19.2,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07847-1,42.3199167,-70.8228833,19.2,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,66.7,22.8,7.2,3.3,10.5,NA,FOLK74,NA,NA,NA,NA,NA
US07847-2,42.3199167,-70.8228833,19.2,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07847-3,42.3199167,-70.8228833,19.2,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07848-1,42.4168167,-70.6548833,70.1,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.3,21.8,60,17.9,77.9,NA,FOLK74,NA,NA,NA,NA,NA
US07848-2,42.4168167,-70.6548833,70.1,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07848-3,42.4168167,-70.6548833,70.1,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07849-1,42.4168167,-70.6548833,70.1,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.1,18.5,75.7,5.6,81.3,NA,FOLK74,NA,NA,NA,NA,NA
US07849-2,42.4168167,-70.6548833,70.1,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07849-3,42.4168167,-70.6548833,70.1,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07850-1,42.2885,-70.4248333,86.86,NA,NA,MASS BAYS,NA,5,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,13.9,64.2,21.9,86.1,NA,FOLK74,NA,NA,NA,NA,NA
US07850-2,42.2885,-70.4248333,86.86,NA,NA,MASS BAYS,NA,5,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07850-3,42.2885,-70.4248333,86.86,NA,NA,MASS BAYS,NA,5,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07851-1,42.2885,-70.4248333,86.86,NA,NA,MASS BAYS,NA,5,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.3,18.7,62.1,18.9,81,NA,FOLK74,NA,NA,NA,NA,NA
US07851-2,42.2885,-70.4248333,86.86,NA,NA,MASS BAYS,NA,5,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07851-3,42.2885,-70.4248333,86.86,NA,NA,MASS BAYS,NA,5,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07852-1,42.1335,-70.4225,61.87,NA,NA,MASS BAYS,NA,5,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,1.1,37.5,49.3,12,61.3,NA,FOLK74,NA,NA,NA,NA,NA
US07852-2,42.1335,-70.4225,61.87,NA,NA,MASS BAYS,NA,5,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07852-3,42.1335,-70.4225,61.87,NA,NA,MASS BAYS,NA,5,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07853-1,42.1335,-70.4225,61.87,NA,NA,MASS BAYS,NA,5,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.2,36.1,50.6,13.1,63.7,NA,FOLK74,NA,NA,NA,NA,NA
US07853-2,42.1335,-70.4225,61.87,NA,NA,MASS BAYS,NA,5,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07853-3,42.1335,-70.4225,61.87,NA,NA,MASS BAYS,NA,5,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07854-1,41.8983333,-70.4031667,33.22,NA,NA,CAPE COD BAY,NA,7,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,46.7,40.4,12.9,53.3,NA,FOLK74,NA,NA,NA,NA,NA
US07854-2,41.8983333,-70.4031667,33.22,NA,NA,CAPE COD BAY,NA,7,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07854-3,41.8983333,-70.4031667,33.22,NA,NA,CAPE COD BAY,NA,7,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07855-1,41.8983333,-70.4031667,33.22,NA,NA,CAPE COD BAY,NA,7,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.1,27.4,55.6,17,72.6,NA,FOLK74,NA,NA,NA,NA,NA
US07855-2,41.8983333,-70.4031667,33.22,NA,NA,CAPE COD BAY,NA,7,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07856-1,41.9585,-70.2666667,37.49,NA,NA,CAPE COD BAY,NA,7,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,20.7,66.3,13,79.3,NA,FOLK74,NA,NA,NA,NA,NA
US07856-2,41.9585,-70.2666667,37.49,NA,NA,CAPE COD BAY,NA,7,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07856-3,41.9585,-70.2666667,37.49,NA,NA,CAPE COD BAY,NA,7,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07857-1,41.9585,-70.2666667,37.49,NA,NA,CAPE COD BAY,NA,7,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,20.8,64.4,14.7,79.1,NA,FOLK74,NA,NA,NA,NA,NA
US07857-2,41.9585,-70.2666667,37.49,NA,NA,CAPE COD BAY,NA,7,8/21/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07858-1,42.4301,-70.0001833,179.82,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,8/20/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,5.3,50.3,44.4,94.7,NA,FOLK74,NA,NA,NA,NA,NA
US07858-2,42.4301,-70.0001833,179.82,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,8/20/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07859-1,42.4301,-70.0001833,179.82,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,8/20/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,9.6,53,37.4,90.4,NA,FOLK74,NA,NA,NA,NA,NA
US07859-2,42.4301,-70.0001833,179.82,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,8/20/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07860-1,42.3123333,-70.657,48.77,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.2,79.6,14.1,6,20.1,NA,FOLK74,NA,NA,NA,NA,NA
US07860-2,42.3123333,-70.657,48.77,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07860-3,42.3123333,-70.657,48.77,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07861-1,42.3123333,-70.657,48.77,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,82.9,12.4,4.7,17.1,NA,FOLK74,NA,NA,NA,NA,NA
US07861-2,42.3123333,-70.657,48.77,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07861-3,42.3123333,-70.657,48.77,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07862-1,42.39275,-70.83815,32.31,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.1,60.2,31.7,7.9,39.6,NA,FOLK74,NA,NA,NA,NA,NA
US07862-2,42.39275,-70.83815,32.31,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07862-3,42.39275,-70.83815,32.31,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07863-1,42.3898667,-70.8374,31.09,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,5.3,69.3,17.4,8.1,25.5,NA,FOLK74,NA,NA,NA,NA,NA
US07863-2,42.3898667,-70.8374,31.09,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07863-3,42.3898667,-70.8374,31.09,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07864-1,42.3899667,-70.8306333,33.83,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,29.2,57.4,13.3,70.7,NA,FOLK74,NA,NA,NA,NA,NA
US07864-2,42.3899667,-70.8306333,33.83,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07864-3,42.3899667,-70.8306333,33.83,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07865-1,42.3900833,-70.8226333,33.22,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.2,96,2.6,1.2,3.8,NA,FOLK74,NA,NA,NA,NA,NA
US07865-2,42.3900833,-70.8226333,33.22,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07865-3,42.3900833,-70.8226333,33.22,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07866-1,42.3867333,-70.82285,32.92,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,8.9,77.9,9.3,3.9,13.2,NA,FOLK74,NA,NA,NA,NA,NA
US07866-2,42.3867333,-70.82285,32.92,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07867-1,42.3822833,-70.7781167,32,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,3.7,76.8,14.3,5.2,19.5,NA,FOLK74,NA,NA,NA,NA,NA
US07867-2,42.3822833,-70.7781167,32,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07867-3,42.3822833,-70.7781167,32,NA,NA,MASS BAYS,NA,5,8/18/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07868-1,42.3783333,-70.8376667,28.95,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0,23.5,59.8,16.7,76.5,NA,FOLK74,NA,NA,NA,NA,NA
US07868-2,42.3783333,-70.8376667,28.95,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07868-3,42.3783333,-70.8376667,28.95,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07869-1,42.3813,-70.815,28.95,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.1,98.7,0.8,0.4,1.2,NA,FOLK74,NA,NA,NA,NA,NA
US07869-2,42.3813,-70.815,28.95,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07870-1,42.39685,-70.8209333,32,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,54.1,36.1,7.3,2.5,9.8,NA,FOLK74,NA,NA,NA,NA,NA
US07870-2,42.39685,-70.8209333,32,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07870-3,42.39685,-70.8209333,32,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07871-1,42.3715,-70.8055,32.31,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,8.8,84.9,4.3,2,6.3,NA,FOLK74,NA,NA,NA,NA,NA
US07871-2,42.3715,-70.8055,32.31,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07871-3,42.3715,-70.8055,32.31,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07872-1,42.3391833,-70.8418333,21.33,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,0.8,92.2,4.2,2.8,7,NA,FOLK74,NA,NA,NA,NA,NA
US07872-2,42.3391833,-70.8418333,21.33,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07872-3,42.3391833,-70.8418333,21.33,NA,NA,MASS BAYS,NA,5,8/17/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US07873-1,42.379,-70.8453333,27.74,NA,NA,MASS BAYS,NA,5,8/19/1992,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,1.5,40.8,46.9,10.9,57.8,NA,FOLK74,NA,NA,NA,NA,NA
